,trial_id,transformer_name,dataset_name,classifier_score,time_transform_train,time_transform_test,time_train,time_total,size_train,size_test,len_train,len_test,n_classes
154,0,sktimeminirocket,Lightning7,0.8082191780821918,3.7487525939941406,3.3994734287261963,16.13681149482727,26.04567241668701,70,73,319,319,7
155,0,sktimeminirocket,Meat,0.9666666666666667,4.056908845901489,4.440922498703003,12.656379222869873,23.417155027389526,60,60,448,448,3
156,0,sktimeminirocket,MiddlePhalanxOutlineAgeGroup,0.6038961038961039,7.6744606494903564,3.667848825454712,27.668444871902466,39.0464563369751,400,154,80,80,3
157,0,sktimeminirocket,MiddlePhalanxOutlineCorrect,0.8591065292096219,11.977668762207031,6.571176767349243,37.82488489151001,51.34284496307373,600,291,80,80,2
158,0,sktimeminirocket,MoteStrain,0.9257188498402555,3.6174752712249756,23.491198778152466,9.936501741409302,47.2696168422699,20,1252,84,84,2
159,0,sktimeminirocket,OliveOil,0.9333333333333333,2.4805638790130615,2.3101179599761963,12.816481351852417,24.321675539016724,30,30,570,570,4
160,0,sktimeminirocket,OSULeaf,0.9545454545454546,6.888200998306274,6.924219369888306,23.736372470855713,37.886553049087524,200,242,427,427,6
161,0,sktimeminirocket,Plane,1.0,3.5673861503601074,2.8444595336914062,14.913243532180786,26.357604026794434,105,105,144,144,7
162,0,sktimeminirocket,PowerCons,0.9888888888888889,5.1273980140686035,5.981604814529419,16.67356777191162,30.827059984207153,180,180,144,144,2
163,0,sktimeminirocket,ProximalPhalanxOutlineAgeGroup,0.8585365853658536,9.078774213790894,3.690251111984253,29.805182695388794,37.861270904541016,400,205,80,80,3
164,0,sktimeminirocket,ProximalPhalanxOutlineCorrect,0.9003436426116839,13.254114627838135,0.8864655494689941,37.54935121536255,39.92288255691528,600,291,80,80,2
165,0,sktimeminirocket,Rock,0.8,2.3408079147338867,5.0729522705078125,12.00509524345398,25.303648710250854,20,50,2844,2844,4
166,0,sktimeminirocket,ShapeletSim,1.0,3.187755823135376,5.290796279907227,13.103071689605713,27.37686800956726,20,180,500,500,2
167,0,sktimeminirocket,SmallKitchenAppliances,0.84,3.8316917419433594,0.8819644451141357,33.989455699920654,37.71414923667908,375,375,720,720,3
168,0,sktimeminirocket,SmoothSubspace,0.94,4.1784257888793945,3.5843141078948975,17.141056776046753,28.2091543674469,150,150,15,15,3
169,0,sktimeminirocket,SonyAIBORobotSurface1,0.9034941763727121,2.6569724082946777,12.418935775756836,10.405434370040894,29.75455093383789,20,601,70,70,2
170,0,sktimeminirocket,Strawberry,0.981081081081081,7.190462827682495,0.5970909595489502,32.88505959510803,35.336294174194336,613,370,235,235,2
171,0,sktimeminirocket,Symbols,0.9829145728643216,2.497117280960083,8.222277164459229,9.67060136795044,33.09968900680542,25,995,398,398,6
172,0,sktimeminirocket,ToeSegmentation2,0.9076923076923077,2.095884084701538,4.609497785568237,10.345341444015503,23.14508056640625,36,130,343,343,2
173,0,sktimeminirocket,Trace,1.0,3.159858226776123,2.9667952060699463,14.993602752685547,25.10219407081604,100,100,275,275,4
174,0,sktimeminirocket,TwoLeadECG,0.9982440737489026,1.7077713012695312,8.218322992324829,9.217413902282715,29.74198079109192,23,1139,82,82,2
175,0,sktimeminirocket,UMD,0.9930555555555556,2.0478224754333496,4.397184133529663,12.379559755325317,24.68212389945984,36,144,150,150,3
176,0,sktimeminirocket,SyntheticControl,0.9833333333333333,7.662405490875244,1.4938006401062012,23.419640064239502,28.61288070678711,300,300,60,60,6
177,0,sktimeminirocket,Wine,0.8518518518518519,3.1509485244750977,2.6887285709381104,11.615668535232544,22.879518032073975,57,54,234,234,2
178,0,sktimeminirocket,Worms,0.7402597402597403,5.675767183303833,2.077680826187134,19.501199960708618,25.535428285598755,181,77,900,900,5
179,0,sktimeminirocket,WormsTwoClass,0.7662337662337663,6.308823108673096,1.9078540802001953,20.423243045806885,24.820362091064453,181,77,900,900,2
180,0,sktimerocket,ACSF1,0.87,33.15698266029358,33.76049041748047,52.574657678604126,101.60536050796509,100,100,1460,1460,10
181,0,sktimerocket,ArrowHead,0.8171428571428572,8.362414598464966,11.683491230010986,13.147334098815918,31.109174489974976,36,175,251,251,3
182,0,sktimerocket,Beef,0.8333333333333334,6.07870078086853,3.7956159114837646,11.348509073257446,19.79371976852417,30,30,470,470,5
183,0,sktimerocket,BeetleFly,0.9,5.19223427772522,2.381700277328491,10.937277555465698,17.565730571746826,20,20,512,512,2
184,0,sktimerocket,BirdChicken,0.9,4.85637640953064,1.9313547611236572,10.347491025924683,15.831551790237427,20,20,512,512,2
185,0,sktimerocket,BME,1.0,4.942978382110596,5.6931352615356445,10.295175552368164,21.906514167785645,30,150,128,128,3
186,0,sktimerocket,Car,0.9,8.55299186706543,9.419384717941284,14.928876399993896,30.879226684570312,60,60,577,577,4
187,0,sktimerocket,CBF,1.0,3.8881168365478516,32.48453664779663,9.86822509765625,53.77364134788513,30,900,128,128,3
